record_id,institution_id,year,rating,overall_score,student_satisfaction_pct,graduate_outcome_pct,attendance_rate_pct
2010,670,2024,Good,83,,,94.9
2011,671,2022,Outstanding,88,,,92.9
2012,671,2023,Good,73,,,88.1
2013,671,2024,Good,72,,,89.8
2014,672,2022,Outstanding,95,,,96.0
2015,672,2023,Outstanding,87,,,97.1
2016,672,2024,Requires Improvement,61,,,91.6
2017,673,2022,Good,65,,,85.6
2018,673,2023,Requires Improvement,50,,,86.8
2019,673,2024,Outstanding,92,,,86.8
2020,674,2022,Outstanding,92,,,93.1
2021,674,2023,Good,66,,,92.4
2022,674,2024,Good,74,,,90.9
2023,675,2022,Outstanding,99,,,86.6
2024,675,2023,Good,67,,,89.0
2025,675,2024,Requires Improvement,50,,,88.7
2026,676,2022,Good,76,,,97.6
2027,676,2023,Good,68,,,95.8
2028,676,2024,Requires Improvement,51,,,92.9
2029,677,2022,Good,78,,,89.5
2030,677,2023,Good,81,,,92.4
2031,677,2024,Good,76,,,91.5
2032,678,2022,Good,66,,,87.6
2033,678,2023,Requires Improvement,51,,,86.7
2034,678,2024,Outstanding,96,,,85.7
2035,679,2022,Good,75,,,85.2
2036,679,2023,Good,71,,,86.8
2037,679,2024,Good,66,,,98.1
2038,680,2022,Good,76,,,87.2
2039,680,2023,Requires Improvement,47,,,94.3
2040,680,2024,Requires Improvement,64,,,96.4
2041,681,2022,Good,75,,,91.0
2042,681,2023,Good,82,,,90.8
2043,681,2024,Good,73,,,90.8
2044,682,2022,Requires Improvement,48,,,88.9
2045,682,2023,Good,74,,,85.1
2046,682,2024,Outstanding,85,,,96.7
2047,683,2022,Outstanding,99,,,88.7
2048,683,2023,Good,73,,,91.8
2049,683,2024,Outstanding,100,,,88.4
2050,684,2022,Good,71,,,98.4
2051,684,2023,Outstanding,92,,,88.1
2052,684,2024,Good,70,,,94.0
2053,685,2022,Outstanding,91,,,95.1
2054,685,2023,Good,66,,,86.6
2055,685,2024,Good,80,,,91.9
2056,686,2022,Good,82,,,99.0
2057,686,2023,Inadequate,33,,,86.1
2058,686,2024,Good,66,,,85.5
2059,687,2022,Requires Improvement,64,,,86.2
2060,687,2023,Inadequate,36,,,97.6
2061,687,2024,Outstanding,93,,,92.0
2062,688,2022,Good,84,,,88.0
2063,688,2023,Requires Improvement,54,,,92.1
2064,688,2024,Good,74,,,85.8
2065,689,2022,Good,83,,,94.0
2066,689,2023,Good,72,,,86.2
2067,689,2024,Good,76,,,93.9
2068,690,2022,Good,66,,,94.1
2069,690,2023,Good,76,,,92.0
2070,690,2024,Good,75,,,86.4
2071,691,2022,Good,68,,,92.1
2072,691,2023,Good,82,,,86.9
2073,691,2024,Outstanding,86,,,94.3
2074,692,2022,Good,73,,,88.6
2075,692,2023,Good,75,,,85.2
2076,692,2024,Good,82,,,86.2
2077,693,2022,Good,74,,,96.9
2078,693,2023,Good,74,,,87.5
2079,693,2024,Good,77,,,95.4
2080,694,2022,Inadequate,34,,,85.6
2081,694,2023,Good,79,,,88.5
2082,694,2024,Good,80,,,94.3
2083,695,2022,Outstanding,98,,,90.1
2084,695,2023,Good,76,,,89.1
2085,695,2024,Good,83,,,91.8
2086,696,2022,Outstanding,92,,,86.1
2087,696,2023,Outstanding,89,,,97.3
2088,696,2024,Outstanding,100,,,91.6
2089,697,2022,Good,84,,,93.5
2090,697,2023,Good,65,,,91.1
2091,697,2024,Outstanding,88,,,92.1
2092,698,2022,Good,77,,,85.1
2093,698,2023,Requires Improvement,57,,,90.6
2094,698,2024,Good,67,,,96.5
2095,699,2022,Requires Improvement,50,,,92.7
2096,699,2023,Outstanding,87,,,94.9
2097,699,2024,Inadequate,30,,,92.0
2098,700,2022,Good,76,,,92.9
2099,700,2023,Good,83,,,91.9
2100,700,2024,Good,71,,,94.7
2101,701,2022,Outstanding,93,,,93.1
2102,701,2023,Inadequate,24,,,92.0
2103,701,2024,Good,83,,,86.3
2104,702,2022,Good,68,,,94.2
2105,702,2023,Good,77,,,92.6
2106,702,2024,Good,75,,,94.2
2107,703,2022,Good,77,,,98.1
2108,703,2023,Good,70,,,87.4
2109,703,2024,Good,83,,,97.5
2110,704,2022,Good,69,,,89.7
2111,704,2023,Good,72,,,85.8
2112,704,2024,Outstanding,96,,,92.5
2113,705,2022,Good,82,,,95.9
2114,705,2023,Good,72,,,88.6
2115,705,2024,Good,68,,,95.1
2116,706,2022,Requires Improvement,61,,,92.2
2117,706,2023,Good,74,,,98.7
2118,706,2024,Requires Improvement,52,,,97.9
2119,707,2022,Requires Improvement,50,,,91.2
2120,707,2023,Inadequate,34,,,96.8
2121,707,2024,Good,79,,,92.1
2122,708,2022,Good,66,,,92.0
2123,708,2023,Good,71,,,86.9
2124,708,2024,Requires Improvement,47,,,98.1
2125,709,2022,Outstanding,100,,,86.2
2126,709,2023,Inadequate,34,,,94.3
2127,709,2024,Outstanding,92,,,89.0
2128,710,2022,Outstanding,100,,,97.2
2129,710,2023,Good,80,,,89.4
2130,710,2024,Good,73,,,86.5
2131,711,2022,Good,67,,,92.0
2132,711,2023,Good,65,,,85.3
2133,711,2024,Outstanding,85,,,97.3
2134,712,2022,Outstanding,92,,,85.8
2135,712,2023,Good,70,,,95.1
2136,712,2024,Good,82,,,93.2
2137,713,2022,Good,65,,,86.1
2138,713,2023,Good,72,,,96.7
2139,713,2024,Good,83,,,87.3
2140,714,2022,Good,82,,,97.1
2141,714,2023,Requires Improvement,63,,,87.1
2142,714,2024,Good,69,,,88.7
2143,715,2022,Good,79,,,94.9
2144,715,2023,Requires Improvement,55,,,90.3
2145,715,2024,Good,74,,,91.0
2146,716,2022,Good,68,,,90.2
2147,716,2023,Good,82,,,95.4
2148,716,2024,Outstanding,97,,,98.2
2149,717,2022,Good,79,,,89.3
2150,717,2023,Requires Improvement,63,,,86.5
2151,717,2024,Good,68,,,93.4
2152,718,2022,Good,84,,,95.6
2153,718,2023,Requires Improvement,52,,,88.1
2154,718,2024,Good,69,,,96.8
2155,719,2022,Good,78,,,86.7
2156,719,2023,Good,83,,,90.3
2157,719,2024,Requires Improvement,49,,,90.3
2158,720,2022,Good,84,,,93.1
2159,720,2023,Good,83,,,96.8
2160,720,2024,Requires Improvement,59,,,97.2
2161,721,2022,Good,81,,,96.4
2162,721,2023,Good,77,,,90.0
2163,721,2024,Requires Improvement,54,,,98.0
2164,722,2022,Good,76,,,96.8
2165,722,2023,Good,75,,,93.4
2166,722,2024,Requires Improvement,60,,,91.1
2167,723,2022,Good,81,,,85.2
2168,723,2023,Requires Improvement,55,,,85.5
2169,723,2024,Good,81,,,86.9
2170,724,2022,Good,72,,,95.9
2171,724,2023,Good,72,,,92.9
2172,724,2024,Good,74,,,94.7
2173,725,2022,Requires Improvement,50,,,91.1
2174,725,2023,Good,77,,,96.4
2175,725,2024,Good,79,,,88.4
2176,726,2022,Good,76,,,88.7
2177,726,2023,Good,76,,,87.2
2178,726,2024,Inadequate,26,,,86.9
2179,727,2022,Good,65,,,93.9
2180,727,2023,Good,79,,,94.5
2181,727,2024,Good,81,,,92.4
2182,728,2022,Outstanding,90,,,98.8
2183,728,2023,Good,70,,,93.2
2184,728,2024,Good,75,,,95.9
2185,729,2022,Requires Improvement,60,,,90.6
2186,729,2023,Good,66,,,92.2
2187,729,2024,Good,80,,,96.4
2188,730,2022,Outstanding,87,,,96.7
2189,730,2023,Good,65,,,90.8
2190,730,2024,Outstanding,87,,,89.8
2191,731,2022,Good,74,,,89.1
2192,731,2023,Outstanding,100,,,89.3
2193,731,2024,Requires Improvement,45,,,93.9
2194,732,2022,Inadequate,29,,,92.6
2195,732,2023,Good,68,,,86.6
2196,732,2024,Good,70,,,89.1
2197,733,2022,Good,75,,,96.6
2198,733,2023,Good,73,,,87.8
2199,733,2024,Good,66,,,98.6
2200,734,2022,Good,78,,,98.1
2201,734,2023,Good,77,,,98.5
2202,734,2024,Outstanding,85,,,92.1
2203,735,2022,Good,82,,,94.3
2204,735,2023,Outstanding,92,,,87.0
2205,735,2024,Outstanding,97,,,90.9
2206,736,2022,Outstanding,87,,,92.2
2207,736,2023,Outstanding,88,,,85.1
2208,736,2024,Good,84,,,93.0
2209,737,2022,Good,66,,,91.7
2210,737,2023,Outstanding,85,,,87.1
2211,737,2024,Outstanding,88,,,98.9
2212,738,2022,Good,77,,,85.5
2213,738,2023,Outstanding,94,,,90.4
2214,738,2024,Requires Improvement,47,,,91.6
2215,739,2022,Good,80,,,97.6
2216,739,2023,Good,67,,,88.9
2217,739,2024,Good,76,,,90.1
2218,740,2022,Good,70,,,98.4
2219,740,2023,Requires Improvement,55,,,90.1
2220,740,2024,Outstanding,94,,,95.4
2221,741,2022,Outstanding,98,,,90.7
2222,741,2023,Outstanding,91,,,90.3
2223,741,2024,Good,78,,,95.0
2224,742,2022,Good,75,,,85.3
2225,742,2023,Good,74,,,88.7
2226,742,2024,Good,75,,,96.9
2227,743,2022,Outstanding,87,,,90.8
2228,743,2023,Good,73,,,91.5
2229,743,2024,Good,78,,,93.6
2230,744,2022,Good,80,,,91.8
2231,744,2023,Good,71,,,88.7
2232,744,2024,Good,75,,,87.1
2233,745,2022,Requires Improvement,53,,,92.7
2234,745,2023,Good,83,,,85.9
2235,745,2024,Good,71,,,89.8
2236,746,2022,Outstanding,85,,,94.4
2237,746,2023,Outstanding,96,,,95.3
2238,746,2024,Outstanding,93,,,85.5
2239,747,2022,Requires Improvement,51,,,93.4
2240,747,2023,Good,73,,,93.9
2241,747,2024,Good,68,,,95.9
2242,748,2022,Good,79,,,86.2
2243,748,2023,Outstanding,88,,,97.1
2244,748,2024,Good,73,,,98.7
2245,749,2022,Good,81,,,88.7
2246,749,2023,Good,65,,,95.3
2247,749,2024,Good,83,,,96.2
2248,750,2022,Good,76,,,85.7
2249,750,2023,Good,77,,,97.0
2250,750,2024,Good,69,,,94.2
2251,751,2022,Good,77,,,86.8
2252,751,2023,Good,72,,,86.9
2253,751,2024,Good,76,,,91.9
2254,752,2022,Good,68,,,98.8
2255,752,2023,Requires Improvement,64,,,87.4
2256,752,2024,Good,83,,,95.4
2257,753,2022,Outstanding,91,,,85.0
2258,753,2023,Outstanding,90,,,97.2
2259,753,2024,Good,68,,,92.2
2260,754,2022,Requires Improvement,64,,,87.4
2261,754,2023,Good,78,,,91.9
2262,754,2024,Outstanding,99,,,90.6
2263,755,2022,Good,83,,,91.1
2264,755,2023,Good,67,,,86.3
2265,755,2024,Outstanding,89,,,88.3
2266,756,2022,Requires Improvement,55,,,92.9
2267,756,2023,Good,71,,,90.1
2268,756,2024,Outstanding,96,,,88.5
2269,757,2022,Good,82,,,97.0
2270,757,2023,Good,74,,,98.7
2271,757,2024,Good,65,,,95.8
2272,758,2022,Good,65,,,93.0
2273,758,2023,Outstanding,99,,,94.3
2274,758,2024,Outstanding,98,,,92.7
2275,759,2022,Good,84,,,92.5
2276,759,2023,Outstanding,89,,,89.1
2277,759,2024,Good,70,,,96.4
2278,760,2022,Outstanding,91,,,90.3
2279,760,2023,Good,65,,,88.0
2280,760,2024,Good,74,,,94.0
2281,761,2022,Good,79,,,97.3
2282,761,2023,Outstanding,90,,,88.0
2283,761,2024,Outstanding,89,,,88.5
2284,762,2022,Requires Improvement,51,,,91.3
2285,762,2023,Requires Improvement,51,,,90.5
2286,762,2024,Good,70,,,89.8
2287,763,2022,Outstanding,95,,,99.0
2288,763,2023,Requires Improvement,60,,,98.2
2289,763,2024,Good,80,,,89.9
2290,764,2022,Outstanding,93,,,91.5
2291,764,2023,Good,79,,,90.9
2292,764,2024,Good,73,,,86.1
2293,765,2022,Good,83,,,89.2
2294,765,2023,Good,77,,,94.7
2295,765,2024,Outstanding,96,,,88.0
2296,766,2022,Good,69,,,88.8
2297,766,2023,Good,82,,,95.6
2298,766,2024,Good,76,,,86.7
2299,767,2022,Requires Improvement,56,,,89.5
2300,767,2023,Outstanding,99,,,91.8
2301,767,2024,Requires Improvement,53,,,91.9
2302,768,2022,Good,68,,,95.4
2303,768,2023,Good,65,,,97.8
2304,768,2024,Good,76,,,96.1
2305,769,2022,Outstanding,98,,,98.1
2306,769,2023,Outstanding,94,,,87.7
2307,769,2024,Good,79,,,98.8
2308,770,2022,Good,74,,,92.7
2309,770,2023,Good,74,,,92.3
2310,770,2024,Good,69,,,91.0
2311,771,2022,Good,81,,,97.2
2312,771,2023,Good,72,,,85.1
2313,771,2024,Good,82,,,86.9
2314,772,2022,Outstanding,86,,,92.1
2315,772,2023,Outstanding,100,,,94.0
2316,772,2024,Requires Improvement,64,,,92.0
2317,773,2022,Requires Improvement,50,,,99.0
2318,773,2023,Good,69,,,90.0
2319,773,2024,Good,65,,,94.1
2320,774,2022,Good,73,,,95.7
2321,774,2023,Outstanding,96,,,94.5
2322,774,2024,Good,67,,,88.0
2323,775,2022,Good,80,,,97.1
2324,775,2023,Good,83,,,96.8
2325,775,2024,Good,70,,,89.4
2326,776,2022,Outstanding,90,,,87.4
2327,776,2023,Good,69,,,96.8
2328,776,2024,Good,83,,,98.7
2329,777,2022,Good,81,,,97.6
2330,777,2023,Good,84,,,94.7
2331,777,2024,Good,73,,,98.0
2332,778,2022,Outstanding,86,,,88.2
2333,778,2023,Good,74,,,85.7
2334,778,2024,Outstanding,99,,,91.6
2335,779,2022,Outstanding,92,,,91.7
2336,779,2023,Good,80,,,86.5
2337,779,2024,Good,77,,,92.6
2338,780,2022,Outstanding,97,,,85.2
2339,780,2023,Good,82,,,96.1
2340,780,2024,Good,83,,,87.3
2341,781,2022,Good,82,,,89.6
2342,781,2023,Requires Improvement,47,,,95.9
2343,781,2024,Outstanding,98,,,97.8
2344,782,2022,Requires Improvement,45,,,98.5
2345,782,2023,Good,79,,,98.5
2346,782,2024,Good,73,,,97.9
2347,783,2022,Outstanding,99,,,86.5
2348,783,2023,Inadequate,21,,,88.3
2349,783,2024,Good,81,,,95.1
2350,784,2022,Good,69,,,94.8
2351,784,2023,Good,65,,,95.6
2352,784,2024,Outstanding,98,,,92.1
2353,785,2022,Good,71,,,88.8
2354,785,2023,Good,69,,,98.8
2355,785,2024,Requires Improvement,59,,,92.6
2356,786,2022,Good,80,,,86.0
2357,786,2023,Good,70,,,96.3
2358,786,2024,Good,83,,,94.7
2359,787,2022,Requires Improvement,64,,,97.9
2360,787,2023,Good,75,,,96.2
2361,787,2024,Outstanding,94,,,91.2
2362,788,2022,Requires Improvement,60,,,85.7
2363,788,2023,Good,67,,,93.4
2364,788,2024,Outstanding,86,,,88.3
2365,789,2022,Outstanding,97,,,96.4
2366,789,2023,Requires Improvement,64,,,87.1
2367,789,2024,Good,80,,,87.5
2368,790,2022,Good,75,,,95.5
2369,790,2023,Outstanding,95,,,92.5
2370,790,2024,Good,82,,,94.0
2371,791,2022,Good,72,,,96.5
2372,791,2023,Outstanding,93,,,94.3
2373,791,2024,Good,66,,,90.3
2374,792,2022,Outstanding,94,,,87.0
2375,792,2023,Requires Improvement,48,,,86.6
2376,792,2024,Requires Improvement,61,,,95.6
2377,793,2022,Good,75,,,93.6
2378,793,2023,Good,68,,,93.7
2379,793,2024,Good,77,,,89.6
2380,794,2022,Good,68,,,91.7
2381,794,2023,Good,77,,,90.9
2382,794,2024,Good,73,,,88.1
2383,795,2022,Good,79,,,97.6
2384,795,2023,Outstanding,85,,,94.8
2385,795,2024,Good,66,,,97.5
2386,796,2022,Good,65,,,97.6
2387,796,2023,Good,70,,,87.5
2388,796,2024,Good,72,,,87.2
2389,797,2022,Good,73,,,98.5
2390,797,2023,Good,75,,,86.1
2391,797,2024,Good,81,,,86.7
2392,798,2022,Good,81,,,94.2
2393,798,2023,Good,75,,,85.9
2394,798,2024,Good,68,,,89.8
2395,799,2022,Requires Improvement,57,,,93.1
2396,799,2023,Requires Improvement,46,,,97.5
2397,799,2024,Requires Improvement,53,,,90.1
2398,800,2022,Good,82,,,98.4
2399,800,2023,Good,74,,,93.6
2400,800,2024,Outstanding,86,,,93.5
2401,801,2022,Outstanding,85,,,90.8
2402,801,2023,Good,84,,,92.6
2403,801,2024,Good,71,,,87.6
2404,802,2022,Inadequate,26,,,86.2
2405,802,2023,Good,70,,,90.5
2406,802,2024,Good,65,,,95.7
2407,803,2022,Good,72,,,94.9
2408,803,2023,Good,65,,,89.7
2409,803,2024,Good,83,,,85.4
2410,804,2022,Requires Improvement,53,,,85.3
2411,804,2023,Outstanding,97,,,91.3
2412,804,2024,Outstanding,88,,,91.2
2413,805,2022,Good,68,,,85.2
2414,805,2023,Good,75,,,93.5
2415,805,2024,Good,65,,,92.6
2416,806,2022,Good,80,,,89.1
2417,806,2023,Good,76,,,95.0
2418,806,2024,Outstanding,91,,,86.2
2419,807,2022,Good,78,,,90.4
2420,807,2023,Good,73,,,97.4
2421,807,2024,Requires Improvement,53,,,97.9
2422,808,2022,Requires Improvement,48,,,96.1
2423,808,2023,Good,78,,,92.2
2424,808,2024,Good,68,,,85.1
2425,809,2022,Good,82,,,97.2
2426,809,2023,Inadequate,42,,,93.8
2427,809,2024,Good,66,,,86.1
2428,810,2022,Good,71,,,85.3
2429,810,2023,Good,81,,,86.7
2430,810,2024,Good,69,,,88.5
2431,811,2022,Good,75,,,89.7
2432,811,2023,Good,68,,,86.2
2433,811,2024,Good,84,,,94.1
2434,812,2022,Outstanding,99,,,91.5
2435,812,2023,Outstanding,96,,,96.9
2436,812,2024,Good,79,,,99.0
2437,813,2022,Requires Improvement,54,,,86.8
2438,813,2023,Good,78,,,96.0
2439,813,2024,Good,65,,,85.9
2440,814,2022,Requires Improvement,49,,,96.3
2441,814,2023,Good,79,,,97.3
2442,814,2024,Good,67,,,87.6
2443,815,2022,Good,76,,,92.6
2444,815,2023,Good,79,,,93.0
2445,815,2024,Inadequate,31,,,86.2
2446,816,2022,Good,73,,,93.0
2447,816,2023,Requires Improvement,45,,,98.6
2448,816,2024,Outstanding,93,,,85.4
2449,817,2022,Requires Improvement,45,,,89.7
2450,817,2023,Requires Improvement,54,,,89.4
2451,817,2024,Good,70,,,94.1
2452,818,2022,Requires Improvement,49,,,96.6
2453,818,2023,Good,72,,,92.7
2454,818,2024,Good,79,,,96.4
2455,819,2022,Requires Improvement,51,,,96.1
2456,819,2023,Inadequate,41,,,85.7
2457,819,2024,Requires Improvement,57,,,95.4
2458,820,2022,Good,69,,,96.9
2459,820,2023,Good,70,,,85.2
2460,820,2024,Good,68,,,96.7
2461,821,2022,Good,80,,,93.2
2462,821,2023,Good,77,,,97.9
2463,821,2024,Good,82,,,85.9
2464,822,2022,Inadequate,28,,,90.2
2465,822,2023,Outstanding,100,,,91.1
2466,822,2024,Good,72,,,89.6
2467,823,2022,Good,84,,,90.9
2468,823,2023,Good,68,,,93.0
2469,823,2024,Inadequate,34,,,86.7
2470,824,2022,Good,78,,,87.4
2471,824,2023,Requires Improvement,64,,,94.0
2472,824,2024,Good,78,,,85.0
2473,825,2022,Good,79,,,87.4
2474,825,2023,Good,75,,,92.1
2475,825,2024,Good,71,,,86.8
2476,826,2022,Requires Improvement,48,,,87.7
2477,826,2023,Good,73,,,98.1
2478,826,2024,Good,65,,,86.2
2479,827,2022,Inadequate,37,,,86.8
2480,827,2023,Good,69,,,94.0
2481,827,2024,Requires Improvement,46,,,87.3
2482,828,2022,Requires Improvement,52,,,85.6
2483,828,2023,Good,77,,,91.6
2484,828,2024,Good,79,,,86.3
2485,829,2022,Requires Improvement,56,,,88.1
2486,829,2023,Outstanding,87,,,89.8
2487,829,2024,Good,81,,,88.1
2488,830,2022,Requires Improvement,50,,,98.3
2489,830,2023,Requires Improvement,62,,,97.3
2490,830,2024,Good,68,,,95.9
2491,831,2022,Good,72,,,88.3
2492,831,2023,Good,69,,,86.6
2493,831,2024,Outstanding,98,,,88.5
2494,832,2022,Requires Improvement,59,,,95.5
2495,832,2023,Good,71,,,94.1
2496,832,2024,Good,66,,,87.9
2497,833,2022,Outstanding,88,,,91.1
2498,833,2023,Inadequate,42,,,95.9
2499,833,2024,Outstanding,85,,,86.3
2500,834,2022,Outstanding,87,,,96.6
2501,834,2023,Good,75,,,89.7
2502,834,2024,Good,67,,,97.6
2503,835,2022,Requires Improvement,56,,,86.4
2504,835,2023,Outstanding,91,,,98.5
2505,835,2024,Good,74,,,85.2
2506,836,2022,Good,80,,,93.1
2507,836,2023,Outstanding,94,,,88.7
2508,836,2024,Good,75,,,93.8
2509,837,2022,Requires Improvement,58,,,95.3
2510,837,2023,Requires Improvement,57,,,87.1
2511,837,2024,Good,79,,,96.7
2512,838,2022,Outstanding,88,,,95.5
2513,838,2023,Outstanding,94,,,98.7
2514,838,2024,Good,80,,,94.7
2515,839,2022,Outstanding,99,,,89.8
2516,839,2023,Good,84,,,95.1
2517,839,2024,Outstanding,85,,,85.7
2518,840,2022,Outstanding,94,,,98.7
2519,840,2023,Outstanding,99,,,86.3
2520,840,2024,Inadequate,29,,,88.2
2521,841,2022,Good,71,,,95.3
2522,841,2023,Requires Improvement,56,,,97.8
2523,841,2024,Good,84,,,93.7
2524,842,2022,Good,70,,,97.8
2525,842,2023,Outstanding,95,,,86.9
2526,842,2024,Inadequate,25,,,91.2
2527,843,2022,Good,84,,,98.0
2528,843,2023,Good,66,,,90.9
2529,843,2024,Good,73,,,86.8
2530,844,2022,Good,68,,,95.2
2531,844,2023,Outstanding,92,,,86.1
2532,844,2024,Outstanding,88,,,85.4
2533,845,2022,Good,73,,,90.5
2534,845,2023,Outstanding,95,,,87.6
2535,845,2024,Requires Improvement,54,,,93.2
2536,846,2022,Good,78,,,92.5
2537,846,2023,Good,76,,,86.2
2538,846,2024,Good,84,,,90.0
2539,847,2022,Good,70,,,86.9
2540,847,2023,Good,81,,,88.2
2541,847,2024,Good,70,,,95.3
2542,848,2022,Outstanding,95,,,96.0
2543,848,2023,Outstanding,93,,,92.4
2544,848,2024,Good,65,,,91.9
2545,849,2022,Inadequate,39,,,96.4
2546,849,2023,Good,76,,,91.5
2547,849,2024,Good,75,,,89.4
2548,850,2022,Good,84,,,98.4
2549,850,2023,Good,68,,,88.6
2550,850,2024,Good,67,,,87.3
2551,851,2022,Good,74,,,89.8
2552,851,2023,Good,79,,,88.7
2553,851,2024,Good,67,,,98.3
2554,852,2022,Good,81,,,88.7
2555,852,2023,Good,82,,,94.5
2556,852,2024,Outstanding,90,,,87.0
2557,853,2022,Good,73,,,94.5
2558,853,2023,Good,74,,,88.9
2559,853,2024,Good,74,,,92.5
2560,854,2022,Good,77,,,95.9
2561,854,2023,Good,74,,,89.2
2562,854,2024,Good,73,,,87.5
2563,855,2022,Good,79,,,87.0
2564,855,2023,Good,67,,,88.6
2565,855,2024,Good,66,,,91.7
2566,856,2022,Good,83,,,86.2
2567,856,2023,Good,82,,,86.8
2568,856,2024,Good,74,,,94.3
2569,857,2022,Outstanding,89,,,88.0
2570,857,2023,Good,75,,,88.7
2571,857,2024,Good,69,,,97.5
2572,858,2022,Good,68,,,96.7
2573,858,2023,Good,65,,,96.5
2574,858,2024,Good,79,,,93.9
2575,859,2022,Good,66,,,98.2
2576,859,2023,Requires Improvement,59,,,92.9
2577,859,2024,Good,84,,,93.6
2578,860,2022,Good,77,,,92.8
2579,860,2023,Outstanding,100,,,89.8
2580,860,2024,Requires Improvement,51,,,92.9
2581,861,2022,Good,67,,,95.7
2582,861,2023,Good,83,,,98.3
2583,861,2024,Good,70,,,92.2
2584,862,2022,Good,67,,,92.1
2585,862,2023,Good,75,,,85.2
2586,862,2024,Good,81,,,89.2
2587,863,2022,Good,75,,,89.8
2588,863,2023,Good,77,,,92.1
2589,863,2024,Good,67,,,88.7
2590,864,2022,Outstanding,95,,,90.5
2591,864,2023,Inadequate,33,,,87.3
2592,864,2024,Good,77,,,98.0
2593,865,2022,Good,70,,,89.3
2594,865,2023,Good,68,,,98.4
2595,865,2024,Good,76,,,90.7
2596,866,2022,Good,76,,,86.2
2597,866,2023,Good,73,,,93.3
2598,866,2024,Good,71,,,94.1
2599,867,2022,Outstanding,93,,,90.4
2600,867,2023,Good,82,,,88.7
2601,867,2024,Good,75,,,96.2
2602,868,2022,Outstanding,89,,,87.0
2603,868,2023,Requires Improvement,61,,,94.1
2604,868,2024,Good,82,,,86.4
2605,869,2022,Outstanding,86,,,98.4
2606,869,2023,Requires Improvement,52,,,85.8
2607,869,2024,Good,84,,,95.0
2608,870,2022,Outstanding,89,,,94.2
2609,870,2023,Outstanding,86,,,87.3
2610,870,2024,Requires Improvement,54,,,97.3
2611,871,2022,Good,78,,,90.7
2612,871,2023,Good,79,,,85.6
2613,871,2024,Good,77,,,97.2
2614,872,2022,Good,82,,,87.2
2615,872,2023,Outstanding,98,,,91.3
2616,872,2024,Outstanding,85,,,94.3
2617,873,2022,Good,80,,,91.8
2618,873,2023,Good,74,,,93.1
2619,873,2024,Good,76,,,94.3
2620,874,2022,Good,83,,,85.3
2621,874,2023,Outstanding,87,,,88.0
2622,874,2024,Good,71,,,85.7
2623,875,2022,Outstanding,92,,,88.5
2624,875,2023,Inadequate,33,,,95.2
2625,875,2024,Good,83,,,88.1
2626,876,2022,Outstanding,100,,,93.9
2627,876,2023,Requires Improvement,54,,,89.1
2628,876,2024,Good,67,,,88.8
2629,877,2022,Outstanding,88,,,86.0
2630,877,2023,Good,75,,,98.3
2631,877,2024,Good,80,,,87.5
2632,878,2022,Requires Improvement,56,,,90.2
2633,878,2023,Inadequate,25,,,86.4
2634,878,2024,Good,82,,,96.8
2635,879,2022,Requires Improvement,56,,,89.4
2636,879,2023,Outstanding,94,,,96.2
2637,879,2024,Outstanding,91,,,95.2
2638,880,2022,Outstanding,90,,,87.1
2639,880,2023,Good,74,,,95.9
2640,880,2024,Good,83,,,87.1
2641,881,2022,Good,82,,,93.9
2642,881,2023,Good,78,,,97.3
2643,881,2024,Good,81,,,85.2
2644,882,2022,Outstanding,95,,,98.2
2645,882,2023,Requires Improvement,50,,,92.4
2646,882,2024,Good,74,,,95.3
2647,883,2022,Outstanding,90,,,94.2
2648,883,2023,Good,78,,,86.4
2649,883,2024,Good,68,,,91.1
2650,884,2022,Good,72,,,94.1
2651,884,2023,Outstanding,90,,,92.0
2652,884,2024,Good,69,,,97.5
2653,885,2022,Outstanding,96,,,85.7
2654,885,2023,Good,74,,,96.3
2655,885,2024,Outstanding,99,,,93.0
2656,886,2022,Inadequate,39,,,97.7
2657,886,2023,Good,82,,,92.2
2658,886,2024,Outstanding,93,,,92.1
2659,887,2022,Good,76,,,95.8
2660,887,2023,Outstanding,96,,,97.1
2661,887,2024,Outstanding,94,,,92.8
2662,888,2022,Good,74,,,93.9
2663,888,2023,Good,74,,,92.0
2664,888,2024,Outstanding,85,,,94.5
2665,889,2022,Requires Improvement,61,,,91.5
2666,889,2023,Good,76,,,96.9
2667,889,2024,Outstanding,97,,,93.5
2668,890,2022,Good,69,,,93.3
2669,890,2023,Requires Improvement,51,,,91.4
2670,890,2024,Good,66,,,93.8
2671,891,2022,Good,81,,,88.9
2672,891,2023,Outstanding,100,,,96.9
2673,891,2024,Good,72,,,85.2
2674,892,2022,Good,83,,,89.3
2675,892,2023,Good,84,,,86.4
2676,892,2024,Outstanding,95,,,94.2
2677,893,2022,Good,70,,,95.7
2678,893,2023,Requires Improvement,54,,,86.9
2679,893,2024,Requires Improvement,57,,,91.9
2680,894,2022,Good,73,,,86.4
2681,894,2023,Good,79,,,88.9
2682,894,2024,Good,77,,,95.7
2683,895,2022,Good,75,,,96.6
2684,895,2023,Good,79,,,86.4
2685,895,2024,Good,77,,,86.0
2686,896,2022,Inadequate,23,,,86.3
2687,896,2023,Good,81,,,90.2
2688,896,2024,Good,69,,,89.3
2689,897,2022,Requires Improvement,48,,,91.0
2690,897,2023,Good,80,,,92.7
2691,897,2024,Good,72,,,88.8
2692,898,2022,Good,70,,,89.5
