institution_id,name,category,region_id,region_name,city,postcode,founded_year,website
927,Grange Academy,Secondary School,7,Greater London,Bromley,BR8 3HE,1997,
928,Heath Academy,Secondary School,2,North West England,Manchester,M44 4YA,1859,
929,Park Secondary School,Secondary School,8,South East England,Brighton,BN96 3RF,1856,
930,Westfield Comprehensive School,Secondary School,11,Wales,Aberystwyth,SY78 8QR,1938,
931,Manor Grammar School,Secondary School,9,South West England,Plymouth,PL77 4ZY,1924,
932,Queen's High School,Secondary School,8,South East England,Oxford,OX70 9WQ,1963,
933,Northgate Academy,Secondary School,6,East of England,Colchester,CO87 6UG,1980,
934,Southgate Academy,Secondary School,8,South East England,Southampton,SO88 2XZ,1993,
935,Abbey College,Secondary School,5,West Midlands,Wolverhampton,WV97 1TN,1937,
936,King Edward VI College,Secondary School,10,Scotland,Glasgow,G82 8AH,1890,
937,Regional Sixth Form,Secondary School,5,West Midlands,Worcester,WR46 9TP,1863,
938,St Peter's Secondary School,Secondary School,4,East Midlands,Northampton,NN5 8PF,1861,
939,St Bede's Sixth Form,Secondary School,8,South East England,Milton Keynes,MK37 4YA,2011,
940,Grange Sixth Form,Secondary School,2,North West England,Preston,PR64 4ZG,1860,
941,Grange Comprehensive School,Secondary School,7,Greater London,Westminster,SW2 8JE,1996,
942,St Mary's High School,Secondary School,5,West Midlands,Worcester,WR9 3BH,1951,
943,St Edmund's College,Secondary School,5,West Midlands,Coventry,CV80 5FS,1871,
944,Greenacre College,Secondary School,12,Northern Ireland,Newry,BT36 8DA,1975,
945,Queen's Secondary School,Secondary School,9,South West England,Bath,BA57 6SQ,1884,
946,The William High School,Secondary School,12,Northern Ireland,Belfast,BT82 9JG,1873,
947,St Peter's Academy,Secondary School,2,North West England,Blackpool,FY64 5DR,1946,
948,Park Academy,Secondary School,9,South West England,Exeter,EX71 7AN,1887,
949,The Thomas Sixth Form,Secondary School,6,East of England,Luton,LU18 4FN,1947,
950,Castle Sixth Form,Secondary School,10,Scotland,Aberdeen,AB15 1RB,1950,
951,Heath Sixth Form,Secondary School,7,Greater London,Ealing,W59 9XZ,1892,
952,Regional Comprehensive School,Secondary School,7,Greater London,London,SW61 9BE,1874,
953,King's School,Secondary School,5,West Midlands,Wolverhampton,WV59 6TY,1855,
954,Manor College,Secondary School,10,Scotland,Inverness,IV81 8PY,1921,
955,Holy Cross Academy,Secondary School,4,East Midlands,Northampton,NN75 4UW,1922,
956,King Edward VI Secondary School,Secondary School,6,East of England,Peterborough,PE28 1XA,1923,
957,St John's Sixth Form,Secondary School,2,North West England,Liverpool,L5 1AF,1950,
958,Queen's School,Secondary School,1,North East England,Middlesbrough,TS34 8QH,2007,
959,Our Lady's Sixth Form,Secondary School,5,West Midlands,Wolverhampton,WV19 4BH,1939,
960,City Secondary School,Secondary School,6,East of England,Cambridge,CB50 4JA,1989,
961,Regional College,Secondary School,4,East Midlands,Nottingham,NG89 2EG,1944,
962,St Bede's College,Secondary School,5,West Midlands,Wolverhampton,WV41 8UF,1873,
963,Our Lady's College,Secondary School,7,Greater London,Ealing,W67 2AY,1985,
964,Brookvale Grammar School,Secondary School,11,Wales,Aberystwyth,SY48 3DP,1888,
965,Sacred Heart High School,Secondary School,11,Wales,Bangor,LL2 8AR,1986,
966,Greenacre Comprehensive School,Secondary School,2,North West England,Chester,CH13 5UJ,1939,
967,Brookvale School,Secondary School,10,Scotland,Aberdeen,AB25 8NG,1937,
968,County Sixth Form,Secondary School,8,South East England,Southampton,SO97 4YQ,1872,
969,St Peter's Grammar School,Secondary School,2,North West England,Lancaster,LA93 3JU,1857,
970,Manor Secondary School,Secondary School,7,Greater London,Westminster,SW29 1NU,1975,
971,Holy Cross School,Secondary School,7,Greater London,Westminster,SW82 6JJ,1979,
972,The Thomas Secondary School,Secondary School,4,East Midlands,Nottingham,NG97 1SG,1990,
973,St Bede's Grammar School,Secondary School,9,South West England,Bournemouth,BH4 9BQ,1871,
974,Grange Grammar School,Secondary School,3,Yorkshire and the Humber,Sheffield,S36 4SJ,1932,
975,County Comprehensive School,Secondary School,5,West Midlands,Birmingham,B31 1ZS,1923,
976,Southgate Secondary School,Secondary School,5,West Midlands,Coventry,CV51 9JN,1983,
977,Queen Elizabeth School,Secondary School,5,West Midlands,Worcester,WR34 9FR,1885,
978,Manor High School,Secondary School,5,West Midlands,Coventry,CV24 6WE,1883,
979,The Thomas Grammar School,Secondary School,3,Yorkshire and the Humber,Hull,HU35 1LE,2009,
980,Northgate Secondary School,Secondary School,5,West Midlands,Wolverhampton,WV39 7ZR,1982,
981,Greenacre Secondary School,Secondary School,4,East Midlands,Nottingham,NG9 8QD,1968,
982,King Edward VI Comprehensive School,Secondary School,7,Greater London,Bromley,BR83 8AP,1851,
983,King's Academy,Secondary School,3,Yorkshire and the Humber,York,YO63 7SN,1986,
984,Northgate Sixth Form,Secondary School,5,West Midlands,Wolverhampton,WV56 1UX,1910,
985,Abbey Secondary School,Secondary School,8,South East England,Portsmouth,PO82 3LQ,1882,
986,Sacred Heart College,Secondary School,8,South East England,Milton Keynes,MK2 4QJ,1929,
987,Queen's Comprehensive School,Secondary School,7,Greater London,Ealing,W53 2LE,1876,
988,Our Lady's Academy,Secondary School,3,Yorkshire and the Humber,Hull,HU84 2NT,1906,
989,Regional Grammar School,Secondary School,6,East of England,Luton,LU41 9LN,1993,
990,Our Lady's Secondary School,Secondary School,12,Northern Ireland,Belfast,BT59 8DF,1963,
991,Regional School,Secondary School,12,Northern Ireland,Belfast,BT25 1YE,1965,
992,St John's Secondary School,Secondary School,8,South East England,Southampton,SO22 1RL,1874,
993,Greenacre School,Secondary School,3,Yorkshire and the Humber,Bradford,BD72 8FW,1853,
994,The William School,Secondary School,11,Wales,Swansea,SA54 3SB,1853,
995,Regional Academy,Secondary School,6,East of England,Ipswich,IP1 4AA,1935,
996,Westfield College,Secondary School,11,Wales,Bangor,LL68 8GF,1863,
997,Eastfield Secondary School,Secondary School,11,Wales,Swansea,SA27 8RR,1892,
998,Highfield Sixth Form,Secondary School,7,Greater London,Bromley,BR94 3ZG,2002,
999,Park School,Secondary School,8,South East England,Milton Keynes,MK69 4NY,1892,
1000,St Bede's Secondary School,Secondary School,9,South West England,Plymouth,PL99 4JQ,1942,
1001,Westfield Grammar School,Secondary School,10,Scotland,Stirling,FK34 7HW,2005,
1002,County School,Secondary School,7,Greater London,Ealing,W27 1FY,1954,
1003,St Bede's Comprehensive School,Secondary School,7,Greater London,Westminster,SW9 7TY,1933,
1004,Grange High School,Secondary School,3,Yorkshire and the Humber,Sheffield,S10 9ZE,1971,
1005,Queen Elizabeth Sixth Form,Secondary School,3,Yorkshire and the Humber,Hull,HU35 5BB,1997,
1006,Northgate College,Secondary School,10,Scotland,Dundee,DD45 9AU,1897,
1007,Oakridge Academy,Secondary School,12,Northern Ireland,Belfast,BT11 8NH,1932,
1008,Highfield School,Secondary School,5,West Midlands,Coventry,CV45 6SW,1856,
1009,St Mary's Academy,Secondary School,9,South West England,Bournemouth,BH14 6XE,1882,
1010,Northgate Comprehensive School,Secondary School,4,East Midlands,Lincoln,LN80 5UB,1851,
1011,St Bede's School,Secondary School,7,Greater London,Bromley,BR61 8GN,1986,
1012,Riverdale Secondary School,Secondary School,5,West Midlands,Wolverhampton,WV86 9ZA,2008,
1013,St Bede's Academy,Secondary School,7,Greater London,Hackney,E92 7JL,2014,
1014,St Mary's School,Secondary School,5,West Midlands,Birmingham,B73 8QT,1913,
1015,Brookvale Secondary School,Secondary School,8,South East England,Milton Keynes,MK65 8RQ,1965,
1016,King's College,Secondary School,2,North West England,Preston,PR72 6RX,1942,
1017,The William Comprehensive School,Secondary School,7,Greater London,Ealing,W65 8WG,1952,
1018,City High School,Secondary School,2,North West England,Blackpool,FY29 1BB,1894,
1019,King's Grammar School,Secondary School,2,North West England,Preston,PR31 5TZ,1980,
1020,Abbey Sixth Form,Secondary School,2,North West England,Blackpool,FY1 5EN,1945,
1021,The William Grammar School,Secondary School,7,Greater London,Westminster,SW98 4UB,1959,
1022,Our Lady's High School,Secondary School,3,Yorkshire and the Humber,York,YO67 2YR,2015,
1023,Castle Secondary School,Secondary School,7,Greater London,Camden,NW23 9EH,1913,
1024,St Edmund's Sixth Form,Secondary School,10,Scotland,Inverness,IV60 2DW,1851,
1025,Southgate College,Secondary School,10,Scotland,Inverness,IV7 5XZ,1850,
1026,Riverdale High School,Secondary School,10,Scotland,Stirling,FK34 4SY,1919,
1027,Park Comprehensive School,Secondary School,5,West Midlands,Worcester,WR62 7WX,1999,
1028,The Thomas High School,Secondary School,8,South East England,Portsmouth,PO90 9UT,1948,
1029,King Edward VI Academy,Secondary School,8,South East England,Canterbury,CT70 5HD,2008,
1030,Eastfield High School,Secondary School,2,North West England,Preston,PR89 8YB,2013,
1031,Southgate High School,Secondary School,4,East Midlands,Derby,DE18 7AQ,1931,
1032,Queen Elizabeth Academy,Secondary School,9,South West England,Plymouth,PL18 9NP,2009,
1033,Manor Academy,Secondary School,2,North West England,Bolton,BL64 9JT,1903,
1034,Heath School,Secondary School,7,Greater London,Camden,NW75 5EG,1910,
1035,The Henry Academy,Secondary School,4,East Midlands,Derby,DE96 3NQ,1931,
1036,Castle Grammar School,Secondary School,10,Scotland,Edinburgh,EH43 2NZ,1882,
1037,County Academy,Secondary School,6,East of England,Peterborough,PE20 4ET,1915,
1038,Highfield High School,Secondary School,3,Yorkshire and the Humber,Leeds,LS6 7AU,1949,
1039,Greenacre Academy,Secondary School,8,South East England,Brighton,BN24 7HJ,1943,
1040,Eastfield School,Secondary School,2,North West England,Manchester,M20 2QD,1918,
1041,Manor School,Secondary School,9,South West England,Gloucester,GL13 8FH,1947,
1042,Eastfield College,Secondary School,11,Wales,Newport,NP7 3JP,1923,
1043,St Peter's School,Secondary School,3,Yorkshire and the Humber,Sheffield,S93 6JB,1953,
1044,St Mary's Comprehensive School,Secondary School,11,Wales,Cardiff,CF47 9ZF,1971,
1045,Castle Academy,Secondary School,2,North West England,Chester,CH65 8BQ,1957,
1046,St Edmund's Secondary School,Secondary School,6,East of England,Luton,LU72 5HZ,1994,
1047,Park Grammar School,Secondary School,4,East Midlands,Derby,DE68 1TZ,1882,
1048,The Thomas School,Secondary School,2,North West England,Lancaster,LA42 9ZZ,2012,
1049,Highfield Secondary School,Secondary School,1,North East England,Newcastle upon Tyne,NE26 3NG,1860,
1050,Brookvale Sixth Form,Secondary School,8,South East England,Oxford,OX13 4RJ,1937,
1051,Holy Cross Comprehensive School,Secondary School,3,Yorkshire and the Humber,Doncaster,DN92 3BF,1990,
1052,Sacred Heart Comprehensive School,Secondary School,2,North West England,Liverpool,L1 3NP,1926,
1053,Westfield Secondary School,Secondary School,7,Greater London,Bromley,BR37 4AF,1909,
1054,Our Lady's Grammar School,Secondary School,9,South West England,Gloucester,GL43 4GZ,1932,
1055,County College,Secondary School,12,Northern Ireland,Belfast,BT24 5WL,1954,
1056,Abbey Academy,Secondary School,9,South West England,Plymouth,PL99 9ZT,1967,
1057,Park College,Secondary School,6,East of England,Ipswich,IP9 5AX,1898,
1058,Heath College,Secondary School,7,Greater London,Ealing,W8 3UH,1881,
1059,Abbey School,Secondary School,9,South West England,Exeter,EX77 9YU,1965,
1060,St Edmund's Comprehensive School,Secondary School,10,Scotland,Glasgow,G56 3ZG,1892,
1061,Holy Cross Grammar School,Secondary School,8,South East England,Reading,RG65 6GG,1905,
1062,The William Secondary School,Secondary School,2,North West England,Manchester,M63 1YN,1860,
1063,Our Lady's Comprehensive School,Secondary School,10,Scotland,Inverness,IV39 2GN,1936,
1064,The Henry College,Secondary School,11,Wales,Swansea,SA57 1WY,1906,
1065,Castle High School,Secondary School,6,East of England,Norwich,NR46 4PX,1909,
1066,Highfield Grammar School,Secondary School,8,South East England,Portsmouth,PO24 4AA,1973,
1067,Queen Elizabeth Comprehensive School,Secondary School,7,Greater London,Ealing,W51 8NT,2011,
1068,St Peter's College,Secondary School,4,East Midlands,Leicester,LE74 3FT,1850,
1069,Queen Elizabeth High School,Secondary School,9,South West England,Exeter,EX19 7ST,1957,
1070,City Academy,Secondary School,11,Wales,Wrexham,LL32 4SL,1893,
1071,Abbey Grammar School,Secondary School,10,Scotland,Aberdeen,AB39 1HU,1868,
1072,Greenacre Grammar School,Secondary School,2,North West England,Bolton,BL84 1ZQ,1911,
1073,The Henry Secondary School,Secondary School,9,South West England,Bristol,BS95 7LY,1963,
1074,Queen Elizabeth Secondary School,Secondary School,8,South East England,Portsmouth,PO14 2WU,1928,
1075,St John's Academy,Secondary School,9,South West England,Gloucester,GL36 5YD,1863,
1076,Park High School,Secondary School,3,Yorkshire and the Humber,Doncaster,DN4 6QA,1905,
1077,The William College,Secondary School,7,Greater London,Westminster,SW2 7TQ,2015,
1078,Our Lady's School,Secondary School,7,Greater London,London,SW16 2DS,1894,
1079,St Peter's Sixth Form,Secondary School,10,Scotland,Dundee,DD26 8DG,1887,
1080,King's Comprehensive School,Secondary School,7,Greater London,Croydon,CR80 3QL,2012,
1081,The Thomas College,Secondary School,8,South East England,Canterbury,CT36 9DD,1859,
1082,St Mary's Secondary School,Secondary School,2,North West England,Bolton,BL33 1WZ,1907,
1083,King Edward VI High School,Secondary School,3,Yorkshire and the Humber,Leeds,LS87 3RR,1864,
1084,City Grammar School,Secondary School,10,Scotland,Stirling,FK97 7AW,1956,
1085,Brookvale Academy,Secondary School,8,South East England,Milton Keynes,MK92 6QA,1984,
1086,Greenacre Sixth Form,Secondary School,3,Yorkshire and the Humber,Doncaster,DN67 5ZA,1910,
1087,Riverdale Sixth Form,Secondary School,7,Greater London,London,SW36 2EU,1961,
1088,The Thomas Academy,Secondary School,5,West Midlands,Wolverhampton,WV26 1HS,1976,
1089,The Henry Grammar School,Secondary School,8,South East England,Southampton,SO99 6DP,1913,
1090,Park Sixth Form,Secondary School,8,South East England,Canterbury,CT70 2AE,1850,
1091,Oakridge School,Secondary School,8,South East England,Reading,RG63 9XQ,1879,
1092,Brookvale High School,Secondary School,10,Scotland,Dundee,DD3 6LB,1893,
1093,Manor Comprehensive School,Secondary School,9,South West England,Bristol,BS72 8SD,2013,
1094,Riverdale Grammar School,Secondary School,8,South East England,Brighton,BN49 1ZB,1981,
1095,Manor Sixth Form,Secondary School,2,North West England,Preston,PR78 5TR,1905,
1096,St Mary's College,Secondary School,7,Greater London,Westminster,SW6 2AR,1959,
1097,Grange College,Secondary School,10,Scotland,Stirling,FK50 1WE,1915,
1098,Highfield College,Secondary School,8,South East England,Portsmouth,PO43 4GX,1907,
1099,Grange School,Secondary School,10,Scotland,Aberdeen,AB35 2WH,1901,
1100,Westfield School,Secondary School,4,East Midlands,Northampton,NN4 8NJ,1984,
1101,Southgate School,Secondary School,10,Scotland,Edinburgh,EH87 1BT,1980,
1102,City Comprehensive School,Secondary School,5,West Midlands,Stoke-on-Trent,ST11 6DS,1907,
1103,Regional Secondary School,Secondary School,7,Greater London,Bromley,BR90 5JS,1927,
1104,Northgate Grammar School,Secondary School,6,East of England,Cambridge,CB86 7UQ,1949,
1105,Queen's Grammar School,Secondary School,8,South East England,Brighton,BN79 1DX,1969,
1106,Westfield Sixth Form,Secondary School,2,North West England,Chester,CH9 6WJ,1919,
